5.361431	-3.393557	7.008893	5.085326	-4.120274	6.798501
5.361431	-3.393557	7.008893	4.743166	-2.995499	7.190705
5.361431	-3.393557	7.008893	6.064119	-2.974000	7.094488
5.085326	-4.120274	6.798501	4.675301	-4.208702	6.166495
5.085326	-4.120274	6.798501	5.221965	-4.751299	7.232686
0.717210	-3.188028	5.417047	1.214477	-2.595182	5.142151
0.717210	-3.188028	5.417047	0.185542	-3.547255	4.921482
0.717210	-3.188028	5.417047	0.661648	-3.465538	6.216074
6.312376	-2.324054	-6.320894	6.987927	-2.685533	-6.126146
6.312376	-2.324054	-6.320894	6.517935	-1.528953	-6.390499
6.312376	-2.324054	-6.320894	5.582061	-2.598674	-6.475945
6.855864	-2.147175	-8.066220	6.140917	-2.401828	-8.383804
6.855864	-2.147175	-8.066220	7.455403	-2.682803	-8.096055
6.855864	-2.147175	-8.066220	6.887465	-1.364690	-7.752968
3.222960	-0.889377	-8.840072	3.387448	-1.619965	-8.726669
3.222960	-0.889377	-8.840072	3.188047	-0.637552	-9.638146
3.222960	-0.889377	-8.840072	3.041444	-0.325230	-8.331466
0.262603	-7.771835	7.608043	0.421983	-8.558375	7.659399
0.262603	-7.771835	7.608043	0.123752	-7.402471	8.293815
0.262603	-7.771835	7.608043	0.264771	-7.402757	6.896413
4.390191	-6.474493	6.015505	4.211015	-7.184578	6.090102
4.390191	-6.474493	6.015505	5.007236	-6.343836	6.473959
4.390191	-6.474493	6.015505	4.081403	-5.950879	5.536135
0.302409	-5.486590	6.952199	0.335464	-6.049462	6.471621
0.302409	-5.486590	6.952199	1.050609	-5.325157	6.845290
0.302409	-5.486590	6.952199	-0.318811	-5.236943	7.361378
4.066137	-8.279513	8.894460	4.565104	-7.688845	9.176787
4.066137	-8.279513	8.894460	3.588363	-8.280709	8.309559
4.066137	-8.279513	8.894460	4.109292	-8.949234	9.301369
2.862461	-7.964846	8.189233	2.692897	-7.311504	8.199491
2.862461	-7.964846	8.189233	2.296970	-8.464473	8.034256
2.862461	-7.964846	8.189233	3.588363	-8.280709	8.309559
4.866809	8.453485	8.487138	4.367916	7.784530	8.365591
4.866809	8.453485	8.487138	4.824551	8.864905	9.227481
4.866809	8.453485	8.487138	5.353766	8.726623	7.917323
5.464866	-7.502034	6.096999	4.805401	-7.592346	5.670142
5.464866	-7.502034	6.096999	5.659404	-6.688786	6.129501
5.464866	-7.502034	6.096999	5.750241	-8.208029	6.426730
6.735094	-8.813522	-8.765240	5.972526	-8.613528	-8.600503
6.735094	-8.813522	-8.765240	7.352974	-8.827871	-8.237263
6.735094	-8.813522	-8.765240	6.996011	-9.017503	-9.476412
5.451176	8.621411	-5.104270	5.539316	8.147501	-4.423268
5.451176	8.621411	-5.104270	6.007023	8.817426	-5.688179
5.451176	8.621411	-5.104270	4.778865	8.980768	-5.361103
5.228331	6.069211	-5.860763	5.086153	6.852299	-5.849417
5.228331	6.069211	-5.860763	5.995641	5.973411	-5.884214
5.228331	6.069211	-5.860763	4.628495	5.634551	-5.839910
7.589345	4.213183	-4.293767	8.185175	4.619502	-4.714372
7.589345	4.213183	-4.293767	6.868220	4.257156	-4.708934
7.589345	4.213183	-4.293767	7.692009	3.816729	-3.603708
5.205229	3.384569	-7.912670	5.844507	3.574748	-8.263689
5.205229	3.384569	-7.912670	5.424469	3.230464	-7.171762
5.205229	3.384569	-7.912670	4.516648	3.380405	-8.233789
3.685389	6.030970	7.615385	2.888379	6.229300	7.584704
3.685389	6.030970	7.615385	3.932624	5.248127	7.669173
3.685389	6.030970	7.615385	4.336509	6.622350	7.588430
2.843978	4.317382	-5.871099	2.596369	5.077770	-5.673718
2.843978	4.317382	-5.871099	2.622778	3.687547	-5.499689
2.843978	4.317382	-5.871099	3.361125	4.307797	-6.559763
3.357942	2.804479	-8.524275	3.863479	3.044421	-7.922739
3.357942	2.804479	-8.524275	2.608825	3.112650	-8.597143
3.357942	2.804479	-8.524275	3.626706	2.263623	-9.093275
2.541778	-3.014349	-7.940423	2.359269	-3.743925	-8.009907
2.541778	-3.014349	-7.940423	3.044185	-2.835961	-7.355633
2.541778	-3.014349	-7.940423	2.289314	-2.404470	-8.367998
4.712949	-3.900190	8.833468	4.259360	-3.559686	8.338926
4.712949	-3.900190	8.833468	5.263407	-4.331702	8.472428
4.712949	-3.900190	8.833468	4.824020	-3.951160	9.616594
3.921094	-4.117894	5.986710	3.240426	-4.574881	6.230525
3.921094	-4.117894	5.986710	4.675301	-4.208702	6.166495
3.921094	-4.117894	5.986710	3.846852	-3.491615	5.519410
2.314611	-0.805984	4.131943	2.898874	-0.773304	3.581699
2.314611	-0.805984	4.131943	2.739439	-0.928101	4.821379
2.314611	-0.805984	4.131943	1.508208	-0.779856	4.190968
0.682422	-0.001560	3.513487	0.706486	0.141257	2.746053
0.682422	-0.001560	3.513487	-0.125187	-0.190864	3.643458
0.682422	-0.001560	3.513487	1.199553	-0.036985	4.090578
-1.570565	-0.102476	7.393252	-2.367252	0.110277	7.250513
-1.570565	-0.102476	7.393252	-1.076597	0.289139	6.887212
-1.570565	-0.102476	7.393252	-1.267994	-0.597419	7.900225
-0.335782	-4.162200	-7.627469	-0.997552	-4.569696	-7.625916
-0.335782	-4.162200	-7.627469	-0.439826	-3.420217	-7.413537
-0.335782	-4.162200	-7.627469	0.322205	-4.567664	-7.800022
4.026813	5.401203	-7.122390	4.071600	5.644584	-6.436718
4.026813	5.401203	-7.122390	3.321455	4.916109	-7.111126
4.026813	5.401203	-7.122390	4.547166	5.588686	-7.731502
0.152949	7.116407	-4.900149	0.295389	7.417331	-4.126087
0.152949	7.116407	-4.900149	-0.542347	6.962322	-5.325091
0.152949	7.116407	-4.900149	0.845988	7.003830	-5.192918
4.337762	8.696715	-5.954189	4.778865	8.980768	-5.361103
4.337762	8.696715	-5.954189	3.882087	8.185820	-6.038636
4.337762	8.696715	-5.954189	4.427170	9.109702	-6.657145
2.260739	8.625331	2.226952	2.306084	9.372372	2.396419
2.260739	8.625331	2.226952	2.806228	8.525016	1.631820
2.260739	8.625331	2.226952	1.767571	8.043687	2.523153
0.654475	-8.578456	1.355354	1.147044	-8.076016	1.047683
0.654475	-8.578456	1.355354	0.591004	-9.379612	1.193392
0.654475	-8.578456	1.355354	0.120369	-8.272013	1.880879
1.147044	-8.076016	1.047683	1.665716	-7.885606	1.551393
1.147044	-8.076016	1.047683	1.114818	-7.787106	0.321544
4.553286	5.930430	-1.177238	4.130107	6.112187	-0.536182
4.553286	5.930430	-1.177238	4.180366	5.347299	-1.559967
4.553286	5.930430	-1.177238	5.237237	6.158211	-1.491797
3.645150	5.241620	3.083570	3.884715	4.506134	2.996694
3.645150	5.241620	3.083570	3.159597	5.617206	2.525028
3.645150	5.241620	3.083570	3.980325	5.491899	3.784793
2.865610	5.576943	-0.373269	3.338264	6.223219	-0.580800
2.865610	5.576943	-0.373269	2.858361	4.991727	-0.900741
2.865610	5.576943	-0.373269	2.468574	5.543752	0.290631
-3.157107	-1.374467	7.156333	-2.537484	-1.083721	6.786229
-3.157107	-1.374467	7.156333	-3.127728	-1.880335	7.781917
-3.157107	-1.374467	7.156333	-3.830345	-1.173547	6.737396
-2.314454	0.195105	-7.170552	-2.199172	0.478353	-6.436251
-2.314454	0.195105	-7.170552	-2.623265	0.778699	-7.571298
-2.314454	0.195105	-7.170552	-2.137952	-0.543381	-7.415094
-2.652812	0.702747	7.699520	-2.367252	0.110277	7.250513
