3.100394	-0.273199	-5.234105	2.357357	0.103575	-5.298651
3.905170	1.432822	3.462474	3.351807	0.881760	3.410060
3.096847	3.933205	3.289792	3.609969	4.359396	3.720424
2.226299	-5.440919	4.513935	2.097295	-6.176302	4.830071
0.706734	-3.298046	2.713810	0.161598	-3.853563	2.374736
3.968728	-4.192597	-5.397822	3.486013	-3.682555	-4.990684
0.892526	4.856832	-5.148240	1.442531	4.976449	-4.591806
3.421259	2.976715	4.771434	3.795565	3.695748	4.838038
1.991094	3.501309	-1.255472	1.250569	3.531193	-1.017411
1.374486	-1.790650	-4.588817	0.654185	-1.787764	-4.146024
-2.311256	-1.016025	-3.115444	-1.988001	-0.271927	-3.266508
-0.252020	-1.046948	4.713120	-0.894179	-1.398354	4.795231
0.191934	3.878660	-0.455974	0.577001	4.033693	-1.095619
2.388204	1.724400	1.701247	2.731854	1.056343	2.073906
1.185726	1.855343	1.071437	1.436256	2.508210	0.885989
-3.077907	0.393925	3.931873	-3.190426	0.156831	4.650343
-1.450310	1.537915	5.289541	-1.159816	1.420838	5.956397
-2.913127	1.624841	5.314194	-2.451373	2.172445	5.607960
1.747941	2.015811	4.937525	2.442634	2.125617	5.318903
3.634655	1.489108	5.587432	4.242905	2.053017	5.647189
5.558068	1.877370	5.119989	4.793343	2.113697	5.108564
-2.910350	-3.067941	-4.599588	-3.065714	-2.381996	-4.704756
-3.722301	-4.937505	4.566603	-4.080712	-4.399376	5.023754
-2.444894	4.422061	2.661980	-2.410886	4.926812	3.243300
3.250601	-3.606618	-3.055204	3.602227	-3.190961	-2.469366
4.481012	-4.880730	0.326531	5.175997	-5.253691	0.138979
5.029202	-1.059361	-0.707393	4.377742	-0.722931	-0.810515
4.356172	-5.098335	2.473152	4.804564	-5.650080	2.127973
3.641724	5.657647	4.244363	3.834191	5.580418	3.500690
4.925335	-3.683502	-2.189772	5.258229	-2.941795	-2.497215
3.468035	1.636776	-3.957989	2.853613	1.934836	-4.300774
2.583081	1.480955	-4.921085	2.099740	0.795075	-4.919142
0.812121	-4.240762	-1.538771	1.129133	-3.462721	-1.639834
-0.575451	1.365750	-0.863397	-0.603726	2.111108	-1.118288
-1.961591	-3.959659	-4.153358	-1.140079	-3.990532	-4.453538
-1.124086	-2.556002	-2.535293	-0.535764	-2.600830	-2.073469
-0.449443	0.233823	-4.102840	-0.152860	0.950748	-3.874921
-0.802859	-1.518850	-4.327754	-1.545981	-1.708531	-4.311640
-4.467526	-0.082738	-2.634966	-4.566850	-0.207083	-3.471715
4.190650	-1.604119	1.650304	4.399562	-2.303791	1.868379
1.666454	-4.607485	3.573974	2.157056	-5.276228	3.747719
4.216047	-0.750073	3.305988	3.474716	-0.493537	3.561596
-0.514447	0.101214	-4.816714	0.204827	-0.008985	-5.184943
0.028922	-1.100214	5.462002	0.489122	-0.612120	5.890645
2.587820	0.526964	-1.054421	2.480635	-0.141135	-1.584934
2.881246	-0.019601	-2.946814	3.042680	-0.268201	-2.177360
4.277898	-3.030146	3.896379	4.478429	-3.160142	3.146155
4.833660	-3.916288	1.816177	4.644046	-4.378382	2.405511
4.408511	-2.305692	-4.831783	4.216000	-1.918780	-5.509399
3.145740	-5.198993	-1.639864	3.661633	-5.557727	-2.123234
