0.173947	-0.196453	3.820165	0.716325	-0.606753	3.382958
3.887885	-0.925880	-5.691541	4.554295	-1.015817	-5.373456
3.231861	4.923033	-5.583793	3.162268	5.642335	-5.753080
1.693401	-4.427823	3.922064	2.225321	-4.019895	3.525549
-0.282339	-3.785393	4.713271	-0.851096	-3.801236	5.237744
0.301606	-4.865469	-4.876555	-0.454901	-4.898865	-4.730941
3.373605	2.074296	-3.594021	3.800147	2.485364	-3.223144
3.373605	2.074296	-3.594021	3.455020	1.390221	-3.362080
3.373605	2.074296	-3.594021	2.827566	2.315072	-4.152307
1.332448	-1.866474	3.863718	1.430984	-2.419877	3.324118
-1.677395	-3.195413	1.968054	-1.710605	-2.767297	2.625136
-0.891049	-4.435742	-5.110941	-1.143785	-3.789040	-4.619791
0.984157	2.890771	0.603046	0.363609	3.275346	0.976947
0.984157	2.890771	0.603046	1.611680	2.635843	0.982937
3.076366	3.120994	1.310231	2.770854	3.317083	0.661456
-3.334035	0.280359	-5.423110	-2.954528	0.436710	-4.745762
-1.744724	-1.553882	4.827544	-1.039345	-1.231333	5.025894
-1.916987	0.777926	-5.700379	-2.043599	1.417493	-5.287522
3.211256	3.572701	2.534844	3.114868	3.383421	3.282622
3.688414	2.907394	3.451808	4.379631	3.348316	3.445764
4.833269	3.139398	2.843651	4.379631	3.348316	3.445764
-4.394560	-5.231185	-4.693857	-3.976461	-4.525996	-4.467841
0.931755	4.941403	-4.044443	0.952956	5.071479	-4.861839
-2.508174	-4.719749	2.059015	-2.618352	-5.488638	2.060810
0.502585	-4.498687	0.778919	0.754470	-4.808479	1.395990
2.691973	-0.132123	1.819093	3.356762	-0.019813	1.380697
3.858397	-3.380360	-1.948820	4.673047	-3.276650	-2.048466
5.476411	-5.401462	2.722577	4.979734	-5.175381	2.242086
-2.410569	-3.392838	-0.409141	-2.965598	-3.708451	0.103335
-5.262032	-2.830789	1.432376	-6.015630	-2.697574	1.095289
2.280077	-4.731772	-0.468962	1.708292	-4.201956	-0.645154
3.429892	3.959146	-0.336616	3.273085	4.264457	-1.033524
1.744652	4.891969	-0.599949	1.567893	5.628212	-0.925980
-1.915948	-0.780958	-4.458329	-1.446022	-0.225028	-4.796441
-1.915948	-0.780958	-4.458329	-2.428650	-0.577961	-3.905472
-5.154650	0.088141	-3.818083	-5.311645	0.765320	-4.172401
5.277138	-0.850404	-1.777544	4.516610	-0.686085	-1.762818
-4.176797	-0.116032	-2.933468	-4.413416	-0.187196	-3.643004
-4.176797	-0.116032	-2.933468	-3.545385	0.255023	-2.702052
1.816068	-0.427962	4.181071	2.585245	-0.106131	4.021153
1.816068	-0.427962	4.181071	1.489058	0.014187	4.817236
4.807415	-2.983250	1.451600	4.011198	-2.711326	1.359862
2.585245	-0.106131	4.021153	3.326340	-0.321364	4.243538
4.036481	-0.960460	-2.366522	3.569103	-0.397626	-2.783310
0.599777	-0.952126	1.938016	1.143409	-1.427446	1.611562
3.417009	-2.734047	-1.718608	3.444927	-2.130705	-2.228166
1.829149	-4.898102	-3.796343	2.546343	-5.261790	-4.041829
-0.891049	-4.435742	-5.110941	-1.131792	-4.425937	-5.846718
1.829149	-4.898102	-3.796343	1.709744	-4.174357	-3.562671
5.479015	2.010706	1.885397	5.966744	1.598129	1.494118
-4.142748	-0.033488	1.131121	-3.836068	0.559936	1.602517
5.479015	2.010706	1.885397	5.681711	2.716903	2.038630
2.906831	5.474143	-1.800902	2.648895	6.176352	-1.576658
1.282451	4.968976	0.698605	0.603331	4.587019	0.489686
-0.875196	-4.328383	-2.614006	-1.150859	-4.066621	-1.886632
1.123877	-4.986188	-3.746806	0.689091	-4.530734	-4.331275
1.218128	5.706311	-5.270132	0.952956	5.071479	-4.861839
-0.746889	-0.228771	0.268449	-1.540987	-0.297389	0.580998
1.151805	0.418153	0.784407	0.430138	0.674484	0.432038
1.151805	0.418153	0.784407	1.811859	0.085950	0.398834
3.748762	1.808514	0.319791	3.907620	1.976104	1.095406
4.764936	1.240150	-0.519020	4.847938	1.011902	-1.242166
3.748762	1.808514	0.319791	3.006100	1.668050	-0.000019
-0.192654	-2.231683	5.620590	-0.743167	-2.701069	5.790949
-0.826256	-0.546307	4.733243	-1.039345	-1.231333	5.025894
-0.192654	-2.231683	5.620590	-0.552099	-1.605238	5.597749
-0.769175	-3.493027	-1.517863	-0.438733	-3.639795	-0.797266
-0.017290	-4.464114	-2.636088	0.497349	-3.820842	-2.762412
0.261192	-0.900772	-2.377404	0.372725	-1.419304	-1.854185
5.178207	-4.039995	-3.937301	5.659669	-4.464667	-3.532889
2.546343	-5.261790	-4.041829	2.728427	-4.936967	-4.743918
